,input,label
128,"note.first [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This girl is in the front of the line but hasn’t gotten her snack yet. The teacher asks her to take a note to the office. So, she leaves the line to go to the office. When she comes back, she wants to get a snack. She goes to the front of the line instead of waiting in the back of the line.",1
129,"note.middle [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. The teacher asked this boy in the middle of the line to take a note to the office. When he comes back, the spot he was in is now first in line. He goes to the front of the line instead of waiting in the back of the line.",1
130,"one.cookie [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This girl already waited in line and got her snack, but the bag only had one cookie inside, instead of six. She wants to ask the teacher for a different bag of cookies. She goes to the front of the line instead of waiting in the back of the line.",1
131,"leave.early [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This boy has to go home early, but he wants a snack before he leaves. He goes to the front of the line instead of waiting in the back of the line.",1
132,play [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This boy wants to show the teacher the play he and his friends made. He goes to the front of the line instead of waiting in the back of the line.,0
133,"rotten [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This girl already waited in line and got her apple, but the apple was rotten. She goes to the front of the line instead of waiting in the back of the line.",1
134,say.hi [SEP] adult [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. A kid wants to say hi to the teacher. He goes to the front of the line instead of waiting in the back of the line.,0
135,say.hi [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This boy only wants to say hi to the teacher. He goes to the front of the line instead of waiting in the back of the line.,0
136,shoes [SEP] adult [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. A boy untied his shoe and doesn’t know how to tie them. He wants the teacher to help tie them for him. He goes to the front of the line instead of waiting in the back of the line.,0
137,marker [SEP] adult [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. A girl colored on her face with marker and only wants to ask the teacher if she can have soap to clean it off. She goes to the front of the line instead of waiting in the back of the line.,1
138,shoes [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This boy untied his shoe even though he doesn’t know how to tie them. He only wants the teacher to help tie them for him. He goes to the front of the line instead of waiting in the back of the line.,0
139,snack [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This boy wants to get a snack like everyone else. He goes to the front of the line instead of waiting in the back of the line.,0
140,"stand.friend.middle [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This girl has not gotten her snack yet, and wants to stand with her friend who is in the middle of the line. She cuts the line instead of waiting in the back of the line.",0
141,"table [SEP] adult [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This girl was standing on the table which isn’t allowed in the classroom, and she fell and hurt her ankle. She wants to go to the nurse. She goes to the front of the line instead of waiting in the back of the line.",1
142,"tacks [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. Someone spilled thumbtacks all over the floor, which means someone might step on them and get hurt. This girl needs the teacher to help clean up the thumbtacks. She goes to the front of the line instead of waiting in the back of the line.",1
143,thanks [SEP] adult [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. A girl forgot to say thank you for her snack. She only wants to thank the teacher. She goes to the front of the line instead of waiting in the back of the line.,1
144,threw.snack [SEP] adult [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This boy threw his snack on the ground on purpose. He wants to get a new one. He goes to the front of the line instead of waiting in the back of the line.,0
145,"toys [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. The girl in the middle leaves the line to go play with toys. When she comes back, the spot she was in is now first in line. She goes to the front of the line instead of waiting in the back of the line.",0
146,vacation [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This girl wants to talk to the teacher about all of the things she did on her vacation. She goes to the front of the line instead of waiting in the back of the line.,0
147,"one.crushed [SEP] snack2 [SEP] This is a story about a classroom. The kids in the classroom are all waiting in line to get a snack from their teacher. This boy already waited in line and got his snack, but one of his cookies was crushed. So, he has five cookies instead of six. He wants to ask for a different bag of cookies. He goes to the front of the line instead of waiting in the back of the line.",0
